neighborhood,price,beds,baths,toilets,extra
- Wuye Abuja,"₦ 2,500,000",3 beds,0 baths,0 Toilets,"24 HOURS ELECTRICITY, POP CEILING, PRE PAID METER, SECURITY, TILED FLOOR, WARDRO.. "
Arab roadKubwa Abuja,"₦ 600,000",2 beds,0 baths,0 Toilets,A nice two bedroom to let.. 
-Kubwa Abuja,"₦ 700,000",2 beds,0 baths,0 Toilets,Well renovated 2 bedroom plat located in heart of kubwa 100% good road network... 
DAWAKI Gwarinpa Abuja,"₦ 1,300,000",3 beds,0 baths,0 Toilets,Lovely and tastefully newly built standard three bedroom flat all rooms ensuite .. 
-Lokogoma Abuja,"₦ 180,000",1 beds,0 baths,0 Toilets,"Located in a gated and secured estate, with steady light and water .. "
"BY TIMBER SHADE, BWARI, Central Area Abuja","₦ 90,000",1 beds,0 baths,0 Toilets,"A fenced, gated and metered spacious selfcontain in Bwari. Enough parking space .. "
LEGISLATIVE QUARTERSApo Abuja,"₦ 1,000,000",1 beds,1 baths,0 Toilets,This Apartment is very Spacious and located in a beautiful and serene residentia.. 
-Jahi Abuja,"₦ 1,000,000",1 beds,2 baths,2 Toilets,Sweet1 bedroom flat with guest toilet and a spacious bedroom with wardrobe and p.. 
"CENTAGE ESTATE BY CEDAR CREST HOSPITAL, Apo Abuja","₦ 550,000",1 beds,1 baths,0 Toilets,This is a nice one bedroom for a single guy or lady... 
-Wuse 2 Abuja,"₦ 550,000",1 beds,0 baths,0 Toilets,This Self-contain apartment is located in the Second floor. it has steady water .. 
ARMY SCHEMEKubwa Abuja,"₦ 700,000",1 beds,0 baths,0 Toilets,Newly built one bedroom apartment for rent in army scheme kubwa. Call nonso pro.. 
BY LIVING FAITH CHURCHJahi Abuja,"₦ 1,650,000",2 beds,0 baths,0 Toilets,Brand new 2 bedroom flat at jahi 2 by living faith church all the rooms ensuits .. 
- Katampe Main Abuja,"₦ 2,000,000",3 beds,0 baths,0 Toilets,A solid structure sitting in a serene calm environ of Katampe main with a good r.. 
PEACE COURT ESTATELokogoma Abuja,"₦ 1,300,000",2 beds,0 baths,0 Toilets,This house comes with a special good home feel you cant resist. Well built state.. 
3RD AVENUEGwarinpa Abuja,"₦ 1,300,000",3 beds,0 baths,0 Toilets,Its a spacious 3 bedroom with all room ensuit.. 
Close to ECOWASAsokoro Abuja,"₦ 800,000",0 beds,0 baths,1 Toilets,"Specious Room Self contain, pop ceiling, Wardrobes, kitchen and Toilets, good li.. "
" FIRST HIGH TENSION, Duste SokaleGwarinpa Abuja","₦ 150,000",1 beds,0 baths,0 Toilets,A self contain for rent with light amd water in a fenced compound.. 
SOKALE DUTSEGwarinpa Abuja,"₦ 150,000",1 beds,0 baths,0 Toilets,Clean and neat self contain for rent in dutse sokale in a fenced compound wit.. 
- Gwarinpa Abuja,"₦ 900,000",2 beds,0 baths,0 Toilets,"POP CEILING, WARDROBE, DISHWASHER, KITCHEN SHELF, TILED FLOOR, HOT WATER, BALCON.. "
3RD AVENUEGwarinpa Abuja,"₦ 450,000",1 beds,0 baths,0 Toilets,"Road accessbity light ,steady water .security grantconstantee and we also have .. "
-Jahi Abuja,"₦ 1,000,000",1 beds,2 baths,2 Toilets,Sweet1bedroom flat with guest toilet and a spacious bedroom with wardrobe and po.. 
-Lokogoma Abuja,"₦ 550,000",1 beds,1 baths,1 Toilets,"Beautiful 1bedroom in Lokogoma, on a tarred road in and out of the estate, Lokog.. "
News engineering dawaki on a Tarred roadGwarinpa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,"While the 2BEDROOM AT NEWS ENGINEERING RENT: 1.2M RENT TOTAL:1,370,000 .. "
By glo office Wuse 2 Abuja,"₦ 3,300,000",3 beds,3 baths,4 Toilets,Comes with a bq. Soji.. 
Fo1 Kubwa Abuja,"₦ 1,100,000",2 beds,2 baths,3 Toilets,"Newly BuiltA brand new 2 bedroom flat at F01 kubwa..rent 1.1m, Service charge 100k no cauti.. "
"Festrut Estate, close to Aso Radio StationKatampe Main Abuja","₦ 2,000,000",3 beds,3 baths,4 Toilets,Serviced Newly BuiltA Newly Finished Block of Six(6) units of serviced Three (3) Bedroom flat in .. 
By family worshipWuye Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,ServicedRent 2m Service charge 250k Refundable caution fee 150k Osas.. 
Wuye Abuja,"₦ 2,300,000",2 beds,2 baths,3 Toilets,Serviced Newly Built?2bdrm flat in wuye N2.3m service charge N300k.. Fb.. 
By Ukrainian embassyJabi Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,ServicedSpacious 3bedroom flat for rent at jabi by ukraine embassy . Rent 2.5m service c.. 
Grave parvilion estate opposite cbn estateLokogoma Abuja,"₦ 1,500,000",3 beds,3 baths,4 Toilets,Newly BuiltBrand new 3bedroom flat for rent. First floor. Location Grace Villa Estate Apo.. 
Gwarinpa Abuja,"₦ 600,000",1 beds,1 baths,1 Toilets,"1 Room self contain for rent at Efab Estate Gwarinpa Abuja Rent: N600,000 .. "
KatampeKatampe Main Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltFully serviced and newly built 3bedroom flat, cozy environment, in an estate, lu.. "
Inside estate Galadinmawa Abuja,"₦ 500,000",1 beds,1 baths,1 Toilets,Newly BuiltNewly built spacious self contain in an estate in Galadimawa with wardrobe. Spac.. 
Mabushi districtMabushi Abuja,"₦ 350,000",1 beds,1 baths,1 Toilets,"Spacious Self contain for rent in mabushi with kitchen, toilet and bathroom for .. "
"2nd Avenue,GwarinpaGwarinpa Abuja","₦ 750,000",1 beds,1 baths,1 Toilets,A well located and beautiful one bedroom apartment with a bonus room.. 
Jabi Jabi Abuja,"₦ 2,500,000",3 beds,4 baths,4 Toilets,Well finished 3 bedroom flat serviced with ac and generator located in jabi.. 
JabiJabi Abuja,"₦ 2,500,000",3 beds,4 baths, Toilets,Clean and spacious 3 bedroom in jabi for rent it's could be use for both commerc.. 
Wuse2 districtWuse 2 Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,ServicedA very good serviced 3bedroom flat in wuse2 District Abuja. It consists a spaci.. 
Jabi axisJabi Abuja,"₦ 4,000,000",4 beds,5 baths,5 Toilets,Newly BuiltIt's a brand new 4 bedroom semi detached duplex with bq located in a Serene envi.. 
Main life campJabi Abuja,"₦ 3,500,000",beds, baths, Toilets,"Newly BuiltBrand New serviced 3 bedroom flat with bq fully serviced with generator,ac,inver.. "
DurumiDurumi Abuja,"₦ 2,600,000",2 beds,3 baths, Toilets,"Brand new 2 bedroom in durumi Rent 2:6m Service charge 900,000 Caution fee a.. "
Jabi axisJabi Abuja,"₦ 2,200,000",3 beds,4 baths,0 Toilets,It's 90 Percent massive complete 3 bedroom flat with all modern facilities in pl.. 
Wuse2Wuse 2 Abuja,"₦ 1,500,000",1 beds,1 baths,1 Toilets,"Newly BuiltNewly renovated 2bedroom flat, serene location and cozy compound, good interior .. "
MabushiMabushi Abuja,"₦ 650,000",beds, baths, Toilets,"ServicedNewly vacated self-con, very spacious room, pop fittings, spacious toilet/bathro.. "
Wuse Zone 2Wuse 1 Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,"Newly vacated and renovated 2bedroom flat ,pop fittings, well structured apartm.. "
UtakoUtako Abuja,"₦ 4,000,000",2 beds,3 baths, Toilets,"Well finished 2 bedroom with bq with elevator,ac and 24hrs standby generator ren.. "
DurumiDurumi Abuja,"₦ 1,500,000",2 beds,3 baths, Toilets,Clean 2 bedroom flat Rent 1:5m Service charge 300 generator inclusive Agency.. 
Garki 2Garki 2 Abuja,"₦ 1,600,000",3 beds,2 baths,2 Toilets,"Newly vacated 3bedroom flat, 3 toilets, master bedroom has its own toilet, other.. "
JabiJabi Abuja,"₦ 4,000,000",3 beds,3 baths,4 Toilets,"ServicedExquisitely finished and spacious 3bedroom flat with a bq, very beautiful interi.. "
Wuse2Wuse 2 Abuja,"₦ 1,400,000",1 beds,1 baths,1 Toilets,"Recently vacated 1bedroom flat, serene location, well ventilated, beautiful inte.. "
JabiJabi Abuja,"₦ 3,500,000",3 beds,4 baths,4 Toilets,Newly BuiltIt's a brand new 3 bedroom flat with bq well finished in very good and Serene en.. 
JabiJabi Abuja,"₦ 1,500,000",1 beds,1 baths,1 Toilets,"Servicedwell finished and super clean 1bedroom flat, serene location, beautiful interior.. "
Asokoro Asokoro Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,"Well finished 2bedroom flat, masterpiece pop fittings, good interior space, kitc.. "
Arab road Kubwa Abuja,"₦ 500,000",1 beds,1 baths,1 Toilets,"Newly BuiltNewly built and exquisitely finished 1bedroom flat, beautiful interior finishing.. "
Lugbe Abuja,"₦ 400,000",1 beds,2 baths,2 Toilets,"Newly BuiltGood finishing, gated house,neat and comfortable environment... "
Apo Abuja,"₦ 700,000",1 beds,1 baths,1 Toilets,"1 Bedroom Mini Flat for rent at Apo FCT Abuja Rent: N700,000 APRO GLOB.. "
Asokoro Asokoro Abuja,"$ 45,000",3 beds,3 baths,4 Toilets,"Furnished Serviced3 bedroom luxury serviced Apartment, well furnished with modern trend furniture.. "
"Area 1,Close to Stella Maris schoolGarki 1 Abuja","₦ 1,200,000",2 beds,2 baths,2 Toilets,"Recently vacated 2bedroom flat, good sitting room space and dinning corner, well.. "
JabiJabi Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,"A tastefully finished, serviced 3 bedroom flat with 1 room BQ in jabi district A.. "
Wuse2 Wuse 2 Abuja,"₦ 3,500,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltNewly vacated 3bedroom flat, serene location, exquisitely finished interior, wel.. "
Fo1Kubwa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,"Serviced Newly BuiltExquisitely finished and newly built 2bedroom flat, luxury interior finishing, f.. "
Phase 4Kubwa Abuja,"₦ 400,000",1 beds,1 baths,1 Toilets,"Newly renovated 2bedroom flat, good location, beautiful interior, well spaced ki.. "
Fo1Kubwa Abuja,"₦ 1,100,000",2 beds,2 baths,3 Toilets,"Newly BuiltWell finished and newly built 2bedroom flat, 3 toilets, pop fittings, spacious a.. "
Mabushi Mabushi Abuja,"₦ 500,000",0 beds,0 baths,0 Toilets,"Newly BuiltNewly built and well finished Selfcon, beautiful interior finishing, with good s.. "
FO1Kubwa Abuja,"₦ 700,000",2 beds,2 baths,3 Toilets,"Serviced Newly BuiltNewly built 2bedroom flat, 3toilets,,pop fittings, sitting room and dinning spac.. "
MaitamaMaitama Abuja,"₦ 750,000",beds, baths, Toilets,"Recently vacated self-con, good interior finishing, good space, well designed ki.. "
Wuse 1 Abuja,"₦ 800,000",1 beds,1 baths,1 Toilets,"1 room mini apartment for rent at Wuse Zone 1 FCT - Abuja Rent: N800,000 .. "
WuyeWuye Abuja,"₦ 850,000",1 beds, baths, Toilets,"It's massive with adequate water,light and security tent 850,000 agency 85,000 s.. "
Gwarinpa Gwarinpa Abuja,"₦ 650,000",1 beds,1 baths,1 Toilets,"Recently vacated 1bedroom flat, strategically located, spacious sitting room, be.. "
Phase 4Kubwa Abuja,"₦ 300,000",0 beds,0 baths,0 Toilets,"Recently vacated self-con, pop fittings, spacious bedroom, good ventilation, goo.. "
Apo Resettlement Apo Abuja,"₦ 1,600,000",2 beds,2 baths,3 Toilets,"Newly BuiltLuxury finished 2bedroom flat, beautifully finished pop fittings, spacious livin.. "
Jabi Jabi Abuja,"₦ 1,600,000",2 beds,3 baths,3 Toilets,"Newly BuiltIt's a well finished 2 bedroom flat with acs p.o.p finishing, wardrobe,laundry r.. "
EFab Estate Life Camp Abuja,"₦ 400,000",0 beds,0 baths,0 Toilets,"Recently vacated self-con, good ventilation, well spaced bedroom, kitchen and ba.. "
MaitamaMaitama Abuja,"₦ 1,500,000",1 beds,1 baths,2 Toilets,"ServicedWell spacious 1bedroom flat, good interior finishing, pop fittings, well finishe.. "
After Berger clinic Life Camp Abuja,"₦ 400,000",0 beds,0 baths,0 Toilets,"Recently vacated self-con, very good interior, kitchen with cabinet, good exteri.. "
3 bedroom apartment at Abuja Quarters G.R.A Benin City going for #450kOredo Edo,"₦ 450,000",3 beds,3 baths,3 Toilets,3 bedroom apartment at Abuja Quarters G.R.A Benin City going for #450k.. 
Lifecamp Life Camp Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,"Newly BuiltNewly built 3bedroom flat, 95% completed, beautiful interior, kitchen cabinet, w.. "
Lugbe Abuja,"₦ 1,300,000",3 beds,4 baths,4 Toilets,"3bedroom bungalow for rent at lugbe,secured environment,beautiful place... "
EFab Estate Life Camp Abuja,"₦ 500,000",0 beds,0 baths,0 Toilets,"Newly BuiltNewly built Self-contain, pop fittings, spacious, luxury kitchen and bathroom fi.. "
DurumiDurumi Abuja,"₦ 2,600,000",2 beds,3 baths, Toilets,Brand new serviced 2 bedroom flat serviced with ac and generator.. 
Apo Resettlement Apo Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,"Newly BuiltLuxury finished 3bedroom flat, beautifully finished pop fittings, large sitting .. "
Katampe main Katampe Main Abuja,"₦ 1,300,000",2 beds,2 baths,3 Toilets,"Newly BuiltNewly built 2bedroom flat, exquisitely finished, pop fittings, well fitted kitch.. "
Life camp by polarize bankJabi Abuja,"₦ 900,000",2 beds,3 baths,0 Toilets,A clean 2 bedroom flat with 3 tiolet along efab polarize bank road it's going fo.. 
Gwarinpa Gwarinpa Abuja,"₦ 650,000",1 beds,1 baths,1 Toilets,"Newly vacated 1bedroom flat, pop fittings, well finished interior,good ventilati.. "
Life camp axisJabi Abuja,"₦ 1,100,000",1 beds,2 baths,2 Toilets,"Newly BuiltIt's a massive converted 1 bedroom with wardrobe, spacious room and parlour.. "
MabushiMabushi Abuja,"₦ 450,000",beds, baths, Toilets,"Newly vacated self-con, beautiful interior, well finished bathroom and kitchen, .. "
JabiLife Camp Abuja,"₦ 4,000,000",3 beds,4 baths,4 Toilets,"Newly BuiltIt's a brand new 3 bedroom with bq serviced with ac, generator, camera cctv inte.. "
Life camp junctionJabi Abuja,"₦ 1,500,000",3 beds,4 baths,0 Toilets,"Rent:1,500,00.Service charge:130,000.Commission 150,000.Legal fees:75,000.Total .. "
Gwarimpa GCT AbujaGwarinpa Abuja,"₦ 1,000,000",2 beds,2 baths,2 Toilets,2 Bedrooms for rent at Gwarinpa - FCT Abuja Rent: N1 Million Naira APRO .. 
mabushi districtMabushi Abuja,"₦ 600,000",1 beds,1 baths,1 Toilets,Newly BuiltRenovated 1bedroom flat for rent in mabushi Ground floor Rent is 600k per ann.. 
Wuse2Wuse 2 Abuja,"₦ 1,500,000",1 beds,1 baths,1 Toilets,"Newly vacated 1bedroom flat, strategically located in the heart of wuse2,beautif.. "
2/1Kubwa Abuja,"₦ 250,000",0 beds,0 baths,0 Toilets,"Recently vacated self-con, good bedroom space, ventilated, well finished kitchen.. "
Efab Global EstateLife Camp Abuja,"₦ 500,000",0 beds,0 baths,0 Toilets,"Clean and very spacious selfcon, good interior finishing, luxury finished bathro.. "
Life Camp Abuja,"₦ 500,000",1 beds,1 baths,1 Toilets,Sweet 1 room Self contain apartment for rent at Lifecamp Fct - Abuja R.. 
Duste Kubwa Abuja,"₦ 1,200,000",3 beds,3 baths,4 Toilets,"Newly vacated 3bedroom flat, pop fittings, luxury interior finishing, kitchen ca.. "
3 bedroom apartment at Abuja Quarters off power line G.R.A Benin City going for #450kOredo Edo,"₦ 450,000",3 beds,3 baths,3 Toilets,3 bedroom apartment at Abuja Quarters off power line G.R.A Benin City going for .. 
FO1Kubwa Abuja,"₦ 900,000",2 beds,2 baths,3 Toilets,"Newly vacated 2bedroom flat, pop fittings, dinning space, 3toilets,luxury finish.. "
"Fafu Estate, By Coca-Cola Junction, IduIdu Abuja","₦ 1,300,000",3 beds,3 baths,4 Toilets,"Well finished and furnished 3bedroom flat,4 toilets, beautiful interior finishin.. "
DurumiDurumi Abuja,"₦ 2,100,000",3 beds,4 baths,4 Toilets,"Brand New 3 bedroom flat p.o.p finishing, wardrobe and kitchen cabinets rent 2:1.. "
Gwarinpa Gwarinpa Abuja,"₦ 900,000",2 beds,2 baths, 2 Toilets,"Recently vacated 2bedroom bq bungalow, good sitting room space, ventilated, well.. "
Lokogoma Abuja,"₦ 1,200,000",2 beds,3 baths,3 Toilets,"2 bedroom for rent at new generation estates Lokogoma, 1.2m slightly negotiable... "
Around sentracoJabi Abuja,"₦ 1,600,000",2 beds,3 baths,3 Toilets,"It's a spacious 2 bedroom with all rooms ensuit rent is 1:6m service charge 150,.. "
..Utako Abuja,"₦ 1,600,000",2 beds,2 baths,2 Toilets,2 Bedrooms flat flat for rent at Utako FCT Abuja Rent: N1.6m APRO GLOBA.. 
WuyeWuye Abuja,"₦ 1,000,000",2 beds,2 baths,2 Toilets,"Newly vacated 2bedroom flat, very serene location, pop fittings, very spacious k.. "
PWKubwa Abuja,"₦ 400,000",1 beds,1 baths,1 Toilets,"Newly BuiltNewly built 1bedroom flat, luxury pop fittings, well designed interior and exte.. "
Jabi Airport junctionJabi Abuja,"₦ 350,000",1 beds,1 baths,1 Toilets,A self contain with kitchen and tiolet it's spacious.its located at jabi by airp.. 
Jabi Jabi Abuja,"₦ 1,200,000",2 beds,2 baths,0 Toilets,Brand New 1 bedroom with a small extra room Rent 1.2m x 2yrs Agency and legal.. 
Main life campJabi Abuja,"₦ 2,500,000",2 beds,3 baths,3 Toilets,Newly BuiltServiced 2 bedroom flat with swimming pool located at main life camp by fct mini.. 
EFab Estate Life Camp Abuja,"₦ 700,000",1 beds,1 baths,1 Toilets,"Newly vacated 1bedroom flat, low budget apartment, pop fittings, kitchen with to.. "
Arab road Kubwa Abuja,"₦ 800,000",2 beds,2 baths,3 Toilets,"Recently vacated 2bedroom flat, exquisitely finished, pop fittings, spacious sit.. "
...Lugbe Abuja,"₦ 850,000",2 beds,3 baths,3 Toilets,"Newly BuiltNewly built 2 bedroom in new site estate, 850,000... "
Jabi axisJabi Abuja,"₦ 500,000",1 beds,1 baths, Toilets,"A very spacious self contain and a very large bedroom flat rent is 500,000 for .. "
FO1Kubwa Abuja,"₦ 1,000,000",2 beds,2 baths,3 Toilets,"Newly BuiltNewly built 2bedroom flat, beautiful sitting room design, well designed kitchen .. "
...Gwarinpa Abuja,"₦ 1,500,000",3 beds,3 baths,3 Toilets,3 Bedrooms flat for rent at Gwarimpa FCT - Abuja Rent: N1.5 Million Naira .. 
By citec estateJabi Abuja,"₦ 2,300,000",3 beds,4 baths, Toilets,Brand New Brand New 3 bongalow with a gate house in a secured estate .. 
Federal Housing Kubwa Abuja,"₦ 300,000",0 beds,0 baths,0 Toilets,"Recently vacated self-con, bq, kitchen cabinet, bathroom with shower, bedroom wi.. "
Army Scheme Estate Kubwa Abuja,"₦ 300,000",beds, baths, Toilets,"Recently vacated self-con, good interior space, well sized kitchen and bathroom,.. "
KubwaKubwa Abuja,"₦ 800,000",2 beds,2 baths,3 Toilets,"Newly renovated 2bedroom flat, alone in a very big compound, well fenced compoun.. "
"Katampe main ,close to Living Faith Katampe Main Abuja","₦ 1,600,000",2 beds,2 baths,3 Toilets,"Recently vacated 2bedroom flat, serene environment, pop fittings, well fitted wa.. "
Jabi districtJabi Abuja,"₦ 3,625,000",2 beds,3 baths,3 Toilets,It's a well finished 2 bedroom serviced with gym gen and swimming pool total pac.. 
Peace villageLugbe Abuja,"₦ 700,000",2 beds,3 baths,3 Toilets,Brand new house All rooms ensuite Big kitchen Fenced Interlocked Tiled .. 
Maitama districtMaitama Abuja,"₦ 1,800,000",1 beds,1 baths,1 Toilets,ServicedTO LET ??? A well spacious and serviced 1bedroom flat. Features are Stand.. 
DurumiDurumi Abuja,"₦ 2,000,000",2 beds,3 baths, Toilets,"Well finished and service 2 bedroom flat Rent 2m Service charge 600,000 Agen.. "
FO1Kubwa Abuja,"₦ 900,000",3 beds,3 baths,4 Toilets,"Newly BuiltNewly built 3bedroom flat, luxury finished interior, pop fittings, dinning space.. "
WuyeWuye Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltNewly built 3bedroom flat, masterpiece pop fittings, spacious sitting room, beau.. "
FO1Kubwa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,"Newly vacated 2bedroom flat, 3 toilets, pop fittings, kitchen with cabinet and s.. "
"3 bedroom flat at Abuja quarter Benin city, G.R.A going for #600kOredo Edo","₦ 600,000",beds, baths, Toilets,"3 bedroom flat at Abuja quarter Benin city, G.R.A going for #600k.. "
Arab Road Kubwa Abuja,"₦ 800,000",2 beds,2 baths,3 Toilets,"Newly BuiltNewly built 2bedroom flat, luxury interior finishing, pop fittings, well ventila.. "
Life campJabi Abuja,"₦ 4,000,000",3 beds,4 baths,5 Toilets,"Brand New 3 bedroom flat with bq serviced generator,ac,cooker, microwave,inverte.. "
Wuse2Wuse 2 Abuja,"₦ 900,000",beds, baths, Toilets,"Newly vacated and tastefully finished selfcon, well finished interior with beaut.. "
Sunnyvale estateDakwo Abuja,"₦ 1,500,000",3 beds,3 baths,4 Toilets,"Well finished 3bedroom flat, in an estate, with good interior finishing, well ve.. "
F14Kubwa Abuja,"₦ 300,000",0 beds,0 baths,0 Toilets,"Newly BuiltNewly built Self-contain, pop fittings, luxury finished bathroom and well design.. "
F14Kubwa Abuja,"₦ 700,000",2 beds,3 baths,3 Toilets,"Beautifully finished and newly vacated 2bedroom flat, pop fittings, dinning spac.. "
Wuse2Wuse 2 Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,"A tastefully finished, fully serviced 2bedroom flat in wuse2 District Abuja. Th.. "
Games VillageKaura (games Village) Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltA newly built 3bedroom flat, luxury interior finishing, pop fittings, well desig.. "
Life camp extensionJabi Abuja,"₦ 800,000",2 beds,3 baths,0 Toilets,"2 bedroom details bongalow with all rooms ensuit with adequate water,light and s.. "
Asokoro Asokoro Abuja,"₦ 4,000,000",4 beds,4 baths,5 Toilets,"Furnished ServicedFully serviced and furnished 4bedroom guest chalet with one room bq, spacious ro.. "
3 bedroom apartment at Abuja Quarters G.R.A Benin City going for #450kOredo Edo,"₦ 450,000",3 beds,3 baths,3 Toilets,3 bedroom apartment at Abuja Quarters G.R.A Benin City going for #450k.. 
Jabi by airport junctionJabi Abuja,"₦ 1,400,000",3 beds,4 baths,4 Toilets,A spacious 3 bedroom with all rooms ensuit located at jabi by airport junction.. 
MabushiMabushi Abuja,"₦ 800,000",1 beds,1 baths,1 Toilets,"Newly vacated 1bedroom flat, serene location, good interior finishing, beautiful.. "
2/1Kubwa Abuja,"₦ 400,000",1 beds,1 baths,1 Toilets,"Recently vacated 1bedroom flat, well finished interior, good interior space, kit.. "
...Lugbe Abuja,₦ 600,1 beds,2 baths,2 Toilets,"Newly BuiltNewly built one bedroom for rent in lugbe,en-suite,secured environment... "
Life camp extensionJabi Abuja,"₦ 1,500,000",3 beds,4 baths,4 Toilets,Newly BuiltBrand new 3 bedroom flat with modern facilities located at life camp extension.. 
Life camp by impresitJabi Abuja,"₦ 1,500,000",3 beds,4 baths,5 Toilets,Furnished Newly BuiltIt's a furnished 3 bedroom apartment acs included located by impresit estate... 
Lugbe Abuja,"₦ 500,000",1 beds,2 baths, Toilets,"En-suite available at federal housing and amac estate,500,000.. "
Life camp junction along polarize bank Jabi Abuja,"₦ 1,100,000",3 beds,4 baths,4 Toilets,"It's a clean 3 bedroom flat p.o.p finishing, wardrobe and kitchen cabinets with .. "
Life camp extensionJabi Abuja,"₦ 1,200,000",3 beds,4 baths, Toilets,Well finished 3 bedroom flat all rooms ensuit it's located around life camp exte.. 
Ministers..Life Camp Abuja,"₦ 450,000",0 beds,0 baths,0 Toilets,"Recently vacated self-con, good bedroom space, well finished bathroom and kitche.. "
Peace villageLugbe Abuja,"₦ 220,000",beds, baths, Toilets,Brand new with water and electricity Rent 200k Agency 20k Inspection to this .. 
JabiJabi Abuja,"₦ 1,600,000",3 beds,4 baths,4 Toilets,"It's a brand new 3 bedroom flat with p.o.p,well finished wardrobe and kitchen ca.. "
"Arab, UtakoUtako Abuja","₦ 1,500,000",3 beds,3 baths,3 Toilets,"Newly vacated and renovated 3bedroom flat, spacious sitting room, bedrooms with .. "
MabushiMabushi Abuja,"₦ 800,000",1 beds,1 baths,1 Toilets,"Newly renovated 1bedroom flat, good interior space, ventilated, pop fittings, sp.. "
JahiJahi Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,"Newly BuiltWell finished and newly built 2bedroom flat, pop fittings, beautifully designed .. "
wuye districtWuye Abuja,"₦ 1,000,000",1 beds,1 baths,1 Toilets,Just out!!!! One bedroom for rent in wuye N1m Service Charge 195k No pix yet.. 
FO1Kubwa Abuja,"₦ 800,000",2 beds,2 baths,3 Toilets,"ServicedRecently vacated 2bedroom flat, pop fittings, good interior finishing, well fitt.. "
FO1Kubwa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,"ServicedNewly vacated 2bedroom flat, luxury finished interior, pop fittings, guest toile.. "
FO1Kubwa Abuja,"₦ 1,000,000",2 beds,2 baths,3 Toilets,"Serviced Newly BuiltExquisitely finished and newly built 2bedroom flat, beautiful pop fittings, spac.. "
FO1Kubwa Abuja,"₦ 1,100,000",2 beds,2 baths,3 Toilets,"ServicedRecently vacated 2bedroom flat, spacious sitting room, well finished interior, k.. "
MabushiMabushi Abuja,"₦ 1,500,000",3 beds,3 baths,4 Toilets,"Newly renovated 3bedroom flat, pop fittings, well spaced sitting room, kitchen w.. "
Federal Housing Kubwa Abuja,"₦ 300,000",0 beds,0 baths,0 Toilets,"Recently vacated self-con, kitchen with space and cabinet, toilet, bedroom, priv.. "
Dawaki DistrictGwarinpa Abuja,"₦ 1,250,000",2 beds,2 baths,3 Toilets,Newly BuiltA tastefully finished brand new 2Bedroom flat in Dawaki District. The apartment.. 
JabiJabi Abuja,"₦ 3,800,000",3 beds,3 baths,4 Toilets,"ServicedWell finished 3bedroom apartment, beautiful interior finishing, pop fittings, we.. "
Lifecamp extensionLife Camp Abuja,"₦ 1,500,000",3 beds,3 baths,4 Toilets,"Exquisitely finished 3bedroom flat, pop fittings, beautiful interior finishing, .. "
Life camp extension by Salem churchJabi Abuja,"₦ 1,200,000",3 beds,4 baths,4 Toilets,"*Property To Let @ Life Camp, Abuja*. • 8 Unit of Self Contain • 6 Unit of 3.. "
Phase 4Kubwa Abuja,"₦ 600,000",2 beds,2 baths,2 Toilets,"Newly vacated 2bedroom flat, pop fittings, good location, kitchen with cabinet,g.. "
EFab Estate Life Camp Abuja,"₦ 500,000",beds, baths, Toilets,"Serviced Newly BuiltWell finished and spacious self contain, pop fittings, massive bedroom space, we.. "
WuyeWuye Abuja,"₦ 2,800,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltLuxury finished and newly built 3bedroom flat, well landscaped, big compound wi.. "
Mabushi Abuja,"₦ 1,300,000",2 beds,2 baths,2 Toilets,"Decent 2 Bedrooms flat for rent with kitchen plus store, cabinets. Very spac.. "
FO1Kubwa Abuja,"₦ 650,000",1 beds,1 baths,1 Toilets,"ServicedRecently vacated 1bedroom flat, pop fittings, good sitting room space, kitchen c.. "
Life camp by Salem churchJabi Abuja,"₦ 350,000",1 beds,1 baths,1 Toilets,"*Property To Let @ Life Camp, Abuja*. • 8 Unit of Self Contain (2) *Self co.. "
FCTWuse 1 Abuja,"₦ 1,000,000",2 beds,2 baths,2 Toilets,Lovely 2 bedrooms flat for rent at Wuse FCT Abuja Price: N1million naira .. 
AsokoroAsokoro Abuja,"₦ 1,200,000",2 beds,2 baths,2 Toilets,2 Bedrooms for rent at Asokoro FCT Abuja Rent: N1.2 Million APRO GLOBA.. 
